case_id,source_case_id,prototype_id,backbone_variant,production_seed,replicate,density_level,generation_success,independent_evaluation_success,mechanically_legal,target_total_l1_count,actual_total_l1_count,target_selected_l2_count,actual_selected_l2_count,targets_consumed_exactly,normalized_ordinary_branch_length,occupied_area_ratio,actual_upgraded_parent_count,allocation_rule,backbone_seam_position_gap,backbone_seam_tangent_dot,backbone_seed,backbone_seed_source,branch_seed,branch_seed_source,branchunit_candidate_count,branchunit_count,branchunit_count_evaluated,case_dir,clearance_violation_count,conflict_edge_count,conflict_graph_runtime_seconds,cross_unit_crossing_count,density_resource_D,error_message,error_type,flower_region_intrusion_curve_count,flower_seed,flower_seed_source,hierarchy_l1_only_ratio,hierarchy_opposed_l2_ratio,hierarchy_single_l2_ratio,internal_unit_crossing_count,l1_candidate_count,l1_count,l1_layout_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_peak,l1_layout_parallel_cotravel_total,l1_layout_periodic_crossing_count,l2_count,lower_allocation_ratio,matrix_id,mean_backbone_excursion,mechanical_evaluation_success,method,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,normalized_repeat_width,ordinary_backbone_nonroot_crossing_count,ordinary_l1_count,ordinary_mean_length,ordinary_support_crossing_count,ordinary_total_length,pair_penalty_count,parallel_cotravel_peak,parallel_cotravel_total,periodic_crossing_count,periodic_seam_violation_count,render_runtime_seconds,root_concentration,root_coverage_qcov,root_gap_max,root_gap_q25,root_gap_q50,root_gap_q75,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,rq_use,search_node_count,search_node_limit,search_node_limit_reached,selected_l1_only_count,selected_l2_count,selection_runtime_seconds,stage3_runtime_seconds,stage4_runtime_seconds,total_runtime_seconds,unit_seed,unit_seed_source,upper_allocation_ratio,vertical_span
E10V2_A001,A001,proto_sw_1_1,expanded,200000,1,simple,1,1,1,5,5,1,1,1,0.7040306368950586,0.008235105994152047,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,0.9999999999999999,3637826449,200000,3848763323,200000,75,3,3,raw_cases/E10V2_A001,0,0,0.12519700010307133,0,0.280790906,,,0,690874662,200000,0.6666666666666666,0.0,0.3333333333333333,0,980,3,0,0.17291278991651804,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.062399609821422265,1,Ours,0.17291278991651804,0.027768053,1.0,0,3,0.17600765922376466,0,0.7040306368950586,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.424242424,0.575757576,0.212121212,0.212121212,0.393939394,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,77,300000,0,2,1,0.00620370008982718,6.093942900188267,1.0509754999075085,7.286186400102451,2731574336,200000,0.3333333333333333,0.778808502
E10V2_A002,A002,proto_sw_1_1,expanded,200000,1,medium,1,1,1,7,7,3,3,1,1.5719075497701467,0.01657300804093567,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,0.9999999999999999,3637826449,200000,3848763323,200000,125,5,5,raw_cases/E10V2_A002,0,0,0.47339370008558035,0,0.543309072,,,0,690874662,200000,0.4,0.0,0.6,0,980,5,0,0.05720101155097644,0.039685693421806736,0.039685693421806736,0,3,0.4,E10_DENSITY_CONTROL_V2,0.07236422466350048,1,Ours,0.05719353905901097,0.027768053,1.0,0,5,0.19648844372126834,0,1.5719075497701467,13,0.0,0.0,0,0,0.0,0.4,0.515151515,0.484848485,0.121212121,0.15151515100000001,0.151515152,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.2,E10_DENSITY_CONTROL_V2,524,300000,0,2,3,0.008565899915993214,6.3316351000685245,1.757540199905634,8.58235269994475,2731574336,200000,0.6,0.7672826319999999
E10V2_A003,A003,proto_sw_1_1,expanded,200000,1,rich,1,1,1,9,9,5,5,1,2.513530529667235,0.025282118055555556,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,0.9999999999999999,3637826449,200000,3848763323,200000,175,7,7,raw_cases/E10V2_A003,0,21,2.8798398000653833,0,0.718895842,,,0,690874662,200000,0.2857142857142857,0.0,0.7142857142857143,0,980,7,0,0.05720101155097644,0.1279957407105323,0.1279957407105323,0,5,0.42857142857142855,E10_DENSITY_CONTROL_V2,0.0767257431412308,1,Ours,0.05719353905901097,0.027768053,1.0,0,7,0.20946087747226957,0,2.513530529667235,141,0.0,0.0,0,0,0.0,0.2857142857142857,0.606060606,0.393939394,0.090909091,0.090909091,0.121212121,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,16236,300000,0,2,5,0.03150149993598461,6.404493500012904,2.4993541000876576,11.826574999839067,2731574336,200000,0.5714285714285714,0.929102663
E10V2_A010,A010,proto_sw_1_1,expanded,200001,2,simple,1,1,1,5,5,1,1,1,0.7799238333330153,0.008657711988304093,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,2099076444,200001,157358250,200001,75,3,3,raw_cases/E10V2_A010,0,0,0.2746602001134306,0,0.395301449,,,0,668946205,200001,0.6666666666666666,0.0,0.3333333333333333,0,999,3,0,0.3032939066561837,0.0,0.0,0,1,0.3333333333333333,E10_DENSITY_CONTROL_V2,0.09161866605302788,1,Ours,0.3032939066561837,0.027768053,1.0,0,3,0.19498095833325382,0,0.7799238333330153,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.393939394,0.606060606,0.196969697,0.212121212,0.409090909,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,73,300000,0,2,1,0.005412600003182888,6.88167960010469,1.0323785000946373,8.203513000160456,1522627173,200001,0.6666666666666666,0.850717025
E10V2_A011,A011,proto_sw_1_1,expanded,200001,2,medium,1,1,1,7,7,3,3,1,1.289085874770199,0.014282940423976608,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,2099076444,200001,157358250,200001,125,5,5,raw_cases/E10V2_A011,0,389,2.8386116998735815,0,0.301395509,,,0,668946205,200001,0.4,0.0,0.6,0,999,5,0,0.09892097679275845,0.0,0.0,0,3,0.4,E10_DENSITY_CONTROL_V2,0.07059736288803616,1,Ours,0.09878764662207684,0.027768053,1.0,0,5,0.16113573434627487,0,1.289085874770199,407,0.0,0.0,0,0,0.0,0.2,0.575757576,0.42424242399999995,0.15151515100000001,0.151515152,0.15151515200000001,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,1340,300000,0,2,3,0.0050351000390946865,7.260673499898985,1.7810746999457479,11.898388199973851,1522627173,200001,0.6,0.5941111910000001
E10V2_A012,A012,proto_sw_1_1,expanded,200001,2,rich,1,1,1,9,9,5,5,1,2.038276187600966,0.02664702119883041,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,2099076444,200001,157358250,200001,175,7,7,raw_cases/E10V2_A012,0,161,6.035596500150859,0,0.533565533,,,0,668946205,200001,0.2857142857142857,0.0,0.7142857142857143,0,999,7,0,0.07390385026209272,0.0,0.0,0,5,0.42857142857142855,E10_DENSITY_CONTROL_V2,0.08201888231594717,1,Ours,0.055272373000184276,0.027768053,1.0,0,7,0.16985634896674717,0,2.038276187600966,626,0.0,0.0,0,0,0.0,0.2857142857142857,0.696969697,0.303030303,0.106060606,0.12121212199999998,0.1363636365,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,E10_DENSITY_CONTROL_V2,2743,300000,0,2,5,0.00836039986461401,6.570785799995065,2.48600949998945,15.111820600228384,1522627173,200001,0.5714285714285714,0.8612998679999999
E10V2_A019,A019,proto_sw_1_1,expanded,200002,3,simple,1,1,1,5,5,1,1,1,0.7651667584458738,0.008954678362573099,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1586078355,200002,3834742724,200002,75,3,3,raw_cases/E10V2_A019,0,0,0.3638822000939399,0,0.323502263,,,0,2795483619,200002,0.6666666666666666,0.0,0.3333333333333333,0,964,3,0,0.3643550554155771,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.09919605595091832,1,Ours,0.3641578697725094,0.027768053,1.0,0,3,0.19129168961146845,0,0.7651667584458738,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.4848484850000001,0.5151515149999999,0.24242424250000005,0.2424242430000001,0.378787879,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,82,300000,0,2,1,0.0017556999810039997,6.630578999873251,1.1067472000140697,8.113568200031295,1346423801,200002,0.3333333333333333,0.9374577849999999
E10V2_A020,A020,proto_sw_1_1,expanded,200002,3,medium,1,1,1,7,7,3,3,1,1.529787585773154,0.019382766812865496,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1586078355,200002,3834742724,200002,125,5,5,raw_cases/E10V2_A020,0,0,1.8208752002101392,0,0.537693842,,,0,2795483619,200002,0.4,0.0,0.6,0,964,5,0,0.14757232956480176,0.0,0.0,0,3,0.6,E10_DENSITY_CONTROL_V2,0.08759736076661948,1,Ours,0.14755462649782833,0.027768053,1.0,0,5,0.19122344822164428,0,1.529787585773154,0,0.0,0.0,0,0,0.0,0.2,0.4848484850000001,0.5151515149999999,0.090909091,0.15151515100000001,0.151515152,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,247,300000,0,2,3,0.0031895998399704695,7.144096500007436,1.695817300118506,10.675219299970195,1346423801,200002,0.4,0.9257801989999999
E10V2_A021,A021,proto_sw_1_1,expanded,200002,3,rich,1,1,1,9,9,5,5,1,2.073698246182416,0.02882858187134503,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1586078355,200002,3834742724,200002,175,7,7,raw_cases/E10V2_A021,0,207,2.8763935000170022,0,0.398535308,,,0,2795483619,200002,0.2857142857142857,0.0,0.7142857142857143,0,964,7,0,0.06319441589179763,0.0,0.0,0,5,0.5714285714285714,E10_DENSITY_CONTROL_V2,0.08703561326397032,1,Ours,0.03794115662732227,0.027768053,1.0,0,7,0.172808187181868,0,2.073698246182416,239,0.0,0.0,0,0,0.0,0.2857142857142857,0.606060606,0.39393939400000005,0.090909091,0.090909091,0.12121212099999995,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,574,300000,0,2,5,0.003031899919733405,6.4781532001215965,2.3939352999441326,11.763530800119042,1346423801,200002,0.42857142857142855,1.061544914
E10V2_A028,A028,proto_sw_1_1,expanded,200003,4,simple,1,1,1,5,5,1,1,1,0.7831116458146496,0.0055795413011695905,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0000000000000002,2755701457,200003,587951499,200003,75,3,3,raw_cases/E10V2_A028,0,0,0.3823514999821782,0,0.333424949,,,0,200490488,200003,0.6666666666666666,0.0,0.3333333333333333,0,1000,3,0,0.34721310647421644,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.09653675174903147,1,Ours,0.34709527164104187,0.027768053,1.0,0,3,0.1957779114536624,0,0.7831116458146496,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.424242424,0.575757576,0.212121212,0.212121212,0.393939394,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,97,300000,0,2,1,0.0011370000429451466,6.34560040012002,0.9870369001291692,7.72640289994888,654989446,200003,0.3333333333333333,0.7861887710000001
E10V2_A029,A029,proto_sw_1_1,expanded,200003,4,medium,1,1,1,7,7,3,3,1,1.5597830484200905,0.020816200657894735,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0000000000000002,2755701457,200003,587951499,200003,125,5,5,raw_cases/E10V2_A029,0,36,1.378640899900347,0,0.551506634,,,0,200490488,200003,0.4,0.0,0.6,0,1000,5,0,0.05591181260034316,0.04097454051413606,0.04097454051413606,0,3,0.4,E10_DENSITY_CONTROL_V2,0.08407167643914501,1,Ours,0.05583768629516774,0.027768053,1.0,0,5,0.19497288105251132,0,1.5597830484200905,48,0.0,0.0,0,0,0.0,0.2,0.4545454550000001,0.5454545449999999,0.121212121,0.121212121,0.121212122,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,221,300000,0,2,3,0.002638900186866522,6.621438300004229,1.6678949999623,9.682051999960095,654989446,200003,0.6,0.9020216369999999
E10V2_A030,A030,proto_sw_1_1,expanded,200003,4,rich,1,1,1,9,9,5,5,1,2.600557700496729,0.027246664839181287,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0000000000000002,2755701457,200003,587951499,200003,175,7,7,raw_cases/E10V2_A030,0,637,6.015641200123355,0,0.711366404,,,0,200490488,200003,0.2857142857142857,0.0,0.7142857142857143,0,1000,7,0,0.0541918575163633,0.05437909697218962,0.05437909697218962,0,5,0.42857142857142855,E10_DENSITY_CONTROL_V2,0.10304371786489018,1,Ours,0.05417465687409188,0.027768053,1.0,0,7,0.2167131417080607,0,2.600557700496729,828,0.0,0.0,0,0,0.0,0.2857142857142857,0.575757576,0.42424242399999995,0.090909091,0.090909091,0.10606060600000002,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,9167,300000,0,2,5,0.02037349995225668,6.805636999895796,2.325712400022894,15.179376299958676,654989446,200003,0.5714285714285714,0.9477091970000001
E10V2_A037,A037,proto_sw_1_1,expanded,200004,5,simple,1,1,1,5,5,1,1,1,0.7750542888594135,0.009628563596491228,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3661431921,200004,2403426353,200004,75,3,3,raw_cases/E10V2_A037,0,0,0.5869912998750806,0,0.308734272,,,0,3802206688,200004,0.6666666666666666,0.0,0.3333333333333333,0,966,3,0,0.256523020956209,0.0,0.0,0,1,0.3333333333333333,E10_DENSITY_CONTROL_V2,0.10237009685511583,1,Ours,0.21489639009461856,0.027768053,1.0,0,3,0.19376357221485338,0,0.7750542888594135,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.3939393929999999,0.6060606070000001,0.1969696965,0.242424242,0.42424242450000005,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,106,300000,0,2,1,0.0017399000935256481,6.5813847000245005,1.068720799870789,8.248737399931997,861773372,200004,0.6666666666666666,0.503382916
E10V2_A038,A038,proto_sw_1_1,expanded,200004,5,medium,1,1,1,7,7,3,3,1,1.5746670586399103,0.01845189144736842,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3661431921,200004,2403426353,200004,125,5,5,raw_cases/E10V2_A038,0,0,1.458058699965477,0,0.5480884,,,0,3802206688,200004,0.4,0.0,0.6,0,966,5,0,0.1528460454027736,0.0,0.0,0,3,0.4,E10_DENSITY_CONTROL_V2,0.07881611968057392,1,Ours,0.15113919933361272,0.027768053,1.0,0,5,0.1968333823299888,0,1.5746670586399103,0,0.0,0.0,0,0,0.0,0.2,0.575757576,0.42424242399999995,0.121212121,0.151515152,0.181818182,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,E10_DENSITY_CONTROL_V2,227,300000,0,2,3,0.0019904999062418938,6.839910399867222,1.7341994000598788,10.047269699862227,861773372,200004,0.6,0.824906427
E10V2_A039,A039,proto_sw_1_1,expanded,200004,5,rich,1,1,1,9,9,5,5,1,2.4482518557899153,0.027360882675438597,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3661431921,200004,2403426353,200004,175,7,7,raw_cases/E10V2_A039,0,76,2.70859819999896,0,0.651799028,,,0,3802206688,200004,0.2857142857142857,0.0,0.7142857142857143,0,966,7,0,0.034756024393991086,0.011053103242836912,0.011053103242836912,0,5,0.5714285714285714,E10_DENSITY_CONTROL_V2,0.0804959082894022,1,Ours,0.03481019350057608,0.027768053,1.0,0,7,0.20402098798249294,0,2.4482518557899153,92,0.0,0.0,0,0,0.0,0.14285714285714285,0.787878788,0.212121212,0.12121212099999996,0.12121212199999998,0.1666666665,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,417,300000,0,2,5,0.00430999998934567,7.078427700093016,2.4663990999106318,12.269046900095418,861773372,200004,0.42857142857142855,0.815860553
E10V2_A046,A046,proto_sw_1_1,expanded,200005,6,simple,1,1,1,5,5,1,1,1,0.7793384594544188,0.007795367324561404,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3616305472,200005,2083021513,200005,75,3,3,raw_cases/E10V2_A046,0,0,0.22932140016928315,0,0.309966135,,,0,4185442326,200005,0.6666666666666666,0.0,0.3333333333333333,0,981,3,0,0.3021277508194837,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.08871066682613832,1,Ours,0.3021277508194837,0.027768053,1.0,0,3,0.19483461486360473,0,0.7793384594544188,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.484848485,0.515151515,0.2424242425,0.24242424299999998,0.378787879,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,33,300000,0,2,1,0.0013568999711424112,6.295403100084513,1.0561566001269966,7.597350200172514,2157334348,200005,0.3333333333333333,0.768525446
E10V2_A047,A047,proto_sw_1_1,expanded,200005,6,medium,1,1,1,7,7,3,3,1,1.5830751327950587,0.020199424342105265,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3616305472,200005,2083021513,200005,125,5,5,raw_cases/E10V2_A047,0,0,1.507160299923271,0,0.627957187,,,0,4185442326,200005,0.4,0.0,0.6,0,981,5,0,0.14438751560075924,0.0,0.0,0,3,0.4,E10_DENSITY_CONTROL_V2,0.09210106500632702,1,Ours,0.14408549430117187,0.027768053,1.0,0,5,0.19788439159938234,0,1.5830751327950587,0,0.0,0.0,0,0,0.0,0.2,0.484848485,0.515151515,0.121212121,0.12121212199999999,0.15151515100000001,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,348,300000,0,2,3,0.0022148999851197004,6.394197799963877,1.6913014000747353,9.606238699983805,2157334348,200005,0.6,0.988645722
E10V2_A048,A048,proto_sw_1_1,expanded,200005,6,rich,1,1,1,9,9,5,5,1,2.335440801388263,0.026675575657894735,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3616305472,200005,2083021513,200005,175,7,7,raw_cases/E10V2_A048,0,185,3.8934398000128567,0,0.578598097,,,0,4185442326,200005,0.2857142857142857,0.0,0.7142857142857143,0,981,7,0,0.031469325040330766,0.0,0.0,0,5,0.5714285714285714,E10_DENSITY_CONTROL_V2,0.10941703020697285,1,Ours,0.031469325040330766,0.027768053,1.0,0,7,0.19462006678235524,0,2.335440801388263,323,0.0,0.0,0,0,0.0,0.2857142857142857,0.636363636,0.363636364,0.090909091,0.09090909100000001,0.15151515100000001,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,6641,300000,0,2,5,0.015216399915516376,6.537479100050405,2.383393800118938,12.844268700107932,2157334348,200005,0.42857142857142855,0.9621525860000001
E10V2_A055,A055,proto_sw_1_1,expanded,200006,7,simple,1,1,1,5,5,1,1,1,0.7723826132151389,0.009108872441520468,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1269774328,200006,3840112982,200006,75,3,3,raw_cases/E10V2_A055,0,0,0.3307253001257777,0,0.281533128,,,0,578667544,200006,0.6666666666666666,0.0,0.3333333333333333,0,994,3,0,0.20031317096341084,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.08230566904008926,1,Ours,0.2003131709634108,0.027768053,1.0,0,3,0.19309565330378473,0,0.7723826132151389,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.424242424,0.575757576,0.212121212,0.212121212,0.393939394,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,88,300000,0,2,1,0.0009874999523162842,6.847078999970108,1.0518701002001762,8.24194599990733,671364729,200006,0.3333333333333333,0.419875706
E10V2_A056,A056,proto_sw_1_1,expanded,200006,7,medium,1,1,1,7,7,3,3,1,1.546723461310787,0.020136604532163743,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1269774328,200006,3840112982,200006,125,5,5,raw_cases/E10V2_A056,0,16,2.248056200100109,0,0.497237323,,,0,578667544,200006,0.4,0.0,0.6,0,994,5,0,0.09307955474974294,0.0,0.0,0,3,0.4,E10_DENSITY_CONTROL_V2,0.08811083442890606,1,Ours,0.07558522951396332,0.027768053,1.0,0,5,0.19334043266384837,0,1.546723461310787,62,0.0,0.0,0,0,0.0,0.4,0.424242424,0.575757576,0.09090909100000001,0.121212121,0.121212121,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,2917,300000,0,2,3,0.007889500120654702,7.124046999961138,1.7162276001181453,11.107325500110164,671364729,200006,0.6,0.6523995979999999
E10V2_A057,A057,proto_sw_1_1,expanded,200006,7,rich,1,1,1,9,9,5,5,1,2.2797759303218665,0.029239766081871343,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1269774328,200006,3840112982,200006,175,7,7,raw_cases/E10V2_A057,0,117,3.4051859001629055,0,0.547928481,,,0,578667544,200006,0.2857142857142857,0.0,0.7142857142857143,0,994,7,0,0.04021622125926805,0.0,0.0,0,5,0.5714285714285714,E10_DENSITY_CONTROL_V2,0.10318172267356328,1,Ours,0.04021054324939428,0.027768053,1.0,0,7,0.1899813275268222,0,2.2797759303218665,387,0.0,0.0,0,0,0.0,0.2857142857142857,0.575757576,0.424242424,0.090909091,0.090909091,0.106060606,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,3418,300000,0,2,5,0.009612999856472015,7.248539499938488,2.3331689001061022,13.007978700101376,671364729,200006,0.42857142857142855,1.070219115
E10V2_A064,A064,proto_sw_1_1,expanded,200007,8,simple,1,1,1,5,5,1,1,1,0.7670665358611813,0.009691383406432748,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1923210920,200007,3962232460,200007,75,3,3,raw_cases/E10V2_A064,0,0,0.6315679999534041,0,0.342316904,,,0,721235226,200007,0.6666666666666666,0.0,0.3333333333333333,0,966,3,0,0.2552868985284479,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.10745755461111159,1,Ours,0.2552868985284479,0.027768053,1.0,0,3,0.19176663396529534,0,0.7670665358611813,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.393939394,0.606060606,0.196969697,0.212121212,0.409090909,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,122,300000,0,2,1,0.001394700026139617,5.582013600040227,0.9999855998903513,7.228280799929053,3148415715,200007,0.3333333333333333,0.799455029
E10V2_A065,A065,proto_sw_1_1,expanded,200007,8,medium,1,1,1,7,7,3,3,1,1.6518205416839096,0.019902457967836257,3,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1923210920,200007,3962232460,200007,125,5,5,raw_cases/E10V2_A065,0,344,2.337333200033754,0,0.686055483,,,0,721235226,200007,0.4,0.0,0.6,0,966,5,0,0.0547323159238569,0.0,0.0,0,3,0.6,E10_DENSITY_CONTROL_V2,0.08575163536537286,1,Ours,0.054664564834466474,0.027768053,1.0,0,5,0.2064775677104887,0,1.6518205416839096,360,0.0,0.0,0,0,0.0,0.2,0.484848485,0.515151515,0.121212121,0.121212121,0.151515152,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,E10_DENSITY_CONTROL_V2,3661,300000,0,2,3,0.005581600125879049,5.919381299987435,1.6906789001077414,9.964154500048608,3148415715,200007,0.4,0.77845781
E10V2_A066,A066,proto_sw_1_1,expanded,200007,8,rich,1,1,1,9,9,5,5,1,2.1929892049855937,0.02761216191520468,5,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,1923210920,200007,3962232460,200007,175,7,7,raw_cases/E10V2_A066,0,150,7.201106100110337,0,0.542983135,,,0,721235226,200007,0.2857142857142857,0.0,0.7142857142857143,0,966,7,0,0.09959303036560842,0.0,0.0,0,5,0.5714285714285714,E10_DENSITY_CONTROL_V2,0.09286212843174003,1,Ours,0.09959303036560842,0.027768053,1.0,0,7,0.18274910041546613,0,2.1929892049855937,340,0.0,0.0,0,0,0.0,0.2857142857142857,0.606060606,0.393939394,0.090909091,0.09090909100000001,0.12121212149999999,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,E10_DENSITY_CONTROL_V2,11991,300000,0,2,5,0.024724199902266264,5.7981225999537855,2.3347607001196593,15.37791629997082,3148415715,200007,0.42857142857142855,1.148524248
E10V2_A073,A073,proto_sw_1_1,expanded,200008,9,simple,1,1,1,5,5,1,1,1,0.7772671535851292,0.008931834795321638,1,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate,0.0,1.0,3158511072,200008,3482159800,200008,75,3,3,raw_cases/E10V2_A073,0,0,0.3309340998530388,0,0.311423462,,,0,3080658514,200008,0.6666666666666666,0.0,0.3333333333333333,0,972,3,0,0.32414941266699693,0.0,0.0,0,1,0.6666666666666666,E10_DENSITY_CONTROL_V2,0.06164957846374544,1,Ours,0.23288162911368182,0.027768053,1.0,0,3,0.19431678839628228,0,0.7772671535851292,0,0.0,0.0,0,0,0.0,0.3333333333333333,0.424242424,0.575757576,0.212121212,0.212121212,0.393939394,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,E10_DENSITY_CONTROL_V2,67,300000,0,2,1,0.0011469998862594366,5.976634299848229,1.022942499956116,7.343318599974737,1542305865,200008,0.3333333333333333,0.794733305
