triplet_id,prototype_id,backbone_variant,production_seed,replicate,all_three_generation_completed,all_three_independently_evaluated,all_three_mechanically_legal,all_targets_consumed_exactly,simple_case_id,simple_generation_completed,simple_mechanically_legal,simple_target_l1_count,simple_actual_l1_count,simple_target_l2_count,simple_actual_l2_count,simple_normalized_ordinary_branch_length,simple_occupied_area_ratio,medium_case_id,medium_generation_completed,medium_mechanically_legal,medium_target_l1_count,medium_actual_l1_count,medium_target_l2_count,medium_actual_l2_count,medium_normalized_ordinary_branch_length,medium_occupied_area_ratio,rich_case_id,rich_generation_completed,rich_mechanically_legal,rich_target_l1_count,rich_actual_l1_count,rich_target_l2_count,rich_actual_l2_count,rich_normalized_ordinary_branch_length,rich_occupied_area_ratio,l1_strict_monotonic,l1_nondecreasing,l1_response_pattern,delta_l1_sm,delta_l1_mr,delta_l1_sr,l1_slope_sr_per_level,l2_strict_monotonic,l2_nondecreasing,l2_response_pattern,delta_l2_sm,delta_l2_mr,delta_l2_sr,l2_slope_sr_per_level,length_strict_monotonic,length_nondecreasing,length_response_pattern,delta_length_sm,delta_length_mr,delta_length_sr,length_slope_sr_per_level,occupancy_strict_monotonic,occupancy_nondecreasing,occupancy_response_pattern,delta_occupancy_sm,delta_occupancy_mr,delta_occupancy_sr,occupancy_slope_sr_per_level
E10V2_proto_sw_1_3_expanded_200008,proto_sw_1_3,expanded,200008,9,1,1,1,1,E10V2_A163,1,1,5,3,1,1,0.6587905030073007,0.009674250730994151,E10V2_A164,1,1,7,5,3,3,1.2763991042676446,0.021924113669590642,E10V2_A165,1,1,9,7,5,5,2.0728980921855333,0.03632127192982456,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6176086012603439,0.7964989879178888,1.4141075891782326,0.7070537945891163,1,1,strictly_increasing,0.01224986293859649,0.014397158260233918,0.02664702119883041,0.013323510599415205
E10V2_proto_sw_1_3_expanded_200009,proto_sw_1_3,expanded,200009,10,1,1,1,1,E10V2_A172,1,1,5,3,1,1,0.6920998435907912,0.012272706505847953,E10V2_A173,1,1,7,5,3,3,1.5280749030684968,0.024305555555555556,E10V2_A174,1,1,9,7,5,5,2.0046846096099444,0.033557200292397664,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8359750594777056,0.47660970654144763,1.3125847660191532,0.6562923830095766,1,1,strictly_increasing,0.012032849049707603,0.009251644736842108,0.02128449378654971,0.010642246893274854
E10V2_proto_sw_1_3_compact_200000,proto_sw_1_3,compact,200000,1,1,1,1,1,E10V2_A094,1,1,5,3,1,1,0.6957114157048778,0.012489720394736841,E10V2_A095,1,1,7,5,3,3,1.5335845821408942,0.0192171509502924,E10V2_A096,1,1,9,7,5,5,2.1052894476810122,0.030758863304093567,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8378731664360164,0.571704865540118,1.4095780319761344,0.7047890159880672,1,1,strictly_increasing,0.006727430555555558,0.011541712353801168,0.018269142909356724,0.009134571454678362
E10V2_proto_sw_1_3_compact_200001,proto_sw_1_3,compact,200001,2,1,1,1,1,E10V2_A103,1,1,5,3,1,1,0.7318448475776445,0.011912920321637427,E10V2_A104,1,1,7,5,3,3,1.521050114240299,0.020879020467836257,E10V2_A105,1,1,9,7,5,5,2.116509284449347,0.034802174707602336,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7892052666626546,0.5954591702090479,1.3846644368717025,0.6923322184358512,1,1,strictly_increasing,0.00896610014619883,0.013923154239766079,0.02288925438596491,0.011444627192982455
E10V2_proto_sw_1_3_compact_200002,proto_sw_1_3,compact,200002,3,1,1,1,1,E10V2_A112,1,1,5,3,1,1,0.6954241304583073,0.01235265899122807,E10V2_A113,1,1,7,5,3,3,1.5112100215811985,0.02247235928362573,E10V2_A114,1,1,9,7,5,5,2.0668756476014685,0.03618992141812866,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8157858911228912,0.5556656260202699,1.3714515171431612,0.6857257585715806,1,1,strictly_increasing,0.01011970029239766,0.013717562134502925,0.023837262426900586,0.011918631213450293
E10V2_proto_sw_1_3_compact_200003,proto_sw_1_3,compact,200003,4,1,1,1,1,E10V2_A121,1,1,5,3,1,1,0.657577056780543,0.01183296783625731,E10V2_A122,1,1,7,5,3,3,1.4169706677655975,0.0240999634502924,E10V2_A123,1,1,9,7,5,5,2.086219936238655,0.035070586622807015,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7593936109850545,0.6692492684730573,1.4286428794581119,0.7143214397290559,1,1,strictly_increasing,0.01226699561403509,0.010970623172514616,0.023237618786549705,0.011618809393274853
E10V2_proto_sw_1_3_compact_200004,proto_sw_1_3,compact,200004,5,1,1,1,1,E10V2_A130,1,1,5,3,1,1,0.6391298846354616,0.0074070266812865495,E10V2_A131,1,1,7,5,3,3,1.4270936684888513,0.018406204312865496,E10V2_A132,1,1,9,7,5,5,2.0010888421378596,0.03513340643274854,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7879637838533897,0.5739951736490083,1.361958957502398,0.680979478751199,1,1,strictly_increasing,0.010999177631578948,0.01672720211988304,0.02772637975146199,0.013863189875730994
E10V2_proto_sw_1_3_compact_200005,proto_sw_1_3,compact,200005,6,1,1,1,1,E10V2_A139,1,1,5,3,1,1,0.6397598183732993,0.011330409356725146,E10V2_A140,1,1,7,5,3,3,1.4880139149079532,0.02154719480994152,E10V2_A141,1,1,9,7,5,5,2.1304498944568793,0.031855354532163746,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8482540965346539,0.6424359795489261,1.49069007608358,0.74534503804179,1,1,strictly_increasing,0.010216785453216373,0.010308159722222227,0.0205249451754386,0.0102624725877193
E10V2_proto_sw_1_3_compact_200006,proto_sw_1_3,compact,200006,7,1,1,1,1,E10V2_A148,1,1,5,3,1,1,0.6982600026597452,0.012472587719298246,E10V2_A149,1,1,7,5,3,3,1.5379470006443063,0.026966831140350877,E10V2_A150,1,1,9,7,5,5,2.0122627948657725,0.024899488304093567,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8396869979845611,0.4743157942214662,1.3140027922060273,0.6570013961030137,0,0,reversal,0.01449424342105263,-0.0020673428362573097,0.012426900584795321,0.0062134502923976605
E10V2_proto_sw_1_3_compact_200007,proto_sw_1_3,compact,200007,8,1,1,1,1,E10V2_A157,1,1,5,3,1,1,0.6961836785288417,0.00654468201754386,E10V2_A158,1,1,7,5,3,3,1.4598830642061957,0.025693302266081873,E10V2_A159,1,1,9,7,5,5,2.000344974518308,0.029519599780701754,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7636993856773541,0.5404619103121122,1.3041612959894664,0.6520806479947332,1,1,strictly_increasing,0.019148620248538015,0.0038262975146198808,0.022974917763157895,0.011487458881578948
E10V2_proto_sw_1_3_compact_200008,proto_sw_1_3,compact,200008,9,1,1,1,1,E10V2_A166,1,1,5,3,1,1,0.7160859554941358,0.006761695906432748,E10V2_A167,1,1,7,5,3,3,1.5376177102492412,0.019045824195906433,E10V2_A168,1,1,9,7,5,5,1.9975047904403669,0.02715529057017544,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8215317547551054,0.4598870801911257,1.2814188349462312,0.6407094174731156,1,1,strictly_increasing,0.012284128289473685,0.008109466374269007,0.020393594663742694,0.010196797331871347
E10V2_proto_sw_1_3_compact_200009,proto_sw_1_3,compact,200009,10,1,1,1,1,E10V2_A175,1,1,5,3,1,1,0.6404696020141863,0.011461759868421052,E10V2_A176,1,1,7,5,3,3,1.4987347315940014,0.022289610745614034,E10V2_A177,1,1,9,7,5,5,2.2433691910604177,0.033797057748538015,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.858265129579815,0.7446344594664163,1.6028995890462312,0.8014497945231156,1,1,strictly_increasing,0.010827850877192981,0.011507447002923981,0.022335297880116962,0.011167648940058481
E10V2_proto_sw_1_3_swept_200000,proto_sw_1_3,swept,200000,1,1,1,1,1,E10V2_A097,1,1,5,3,1,1,0.6957114144621793,0.012266995614035088,E10V2_A098,1,1,7,5,3,3,1.2485325708648651,0.022061175073099414,E10V2_A099,1,1,9,7,5,5,2.0621591599211384,0.029519599780701754,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5528211564026858,0.8136265890562733,1.366447745458959,0.6832238727294795,1,1,strictly_increasing,0.009794179459064327,0.0074584247076023395,0.017252604166666664,0.008626302083333332
E10V2_proto_sw_1_3_swept_200001,proto_sw_1_3,swept,200001,2,1,1,1,1,E10V2_A106,1,1,5,3,1,1,0.7135756498926372,0.012563961988304093,E10V2_A107,1,1,7,5,3,3,1.2620891279845794,0.022323876096491228,E10V2_A108,1,1,9,7,5,5,2.1214300875415657,0.03158694261695907,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5485134780919422,0.8593409595569863,1.4078544376489286,0.7039272188244643,1,1,strictly_increasing,0.009759914108187134,0.00926306652046784,0.019022980628654974,0.009511490314327487
E10V2_proto_sw_1_3_swept_200002,proto_sw_1_3,swept,200002,3,1,1,1,1,E10V2_A115,1,1,5,3,1,1,0.689318488948995,0.012169910453216375,E10V2_A116,1,1,7,5,3,3,1.509921714277729,0.024208470394736843,E10V2_A117,1,1,9,7,5,5,1.9269174936433553,0.02826891447368421,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8206032253287341,0.41699577936562626,1.2375990046943603,0.6187995023471802,1,1,strictly_increasing,0.012038559941520468,0.004060444078947366,0.016099004020467836,0.008049502010233918
E10V2_proto_sw_1_3_swept_200003,proto_sw_1_3,swept,200003,4,1,1,1,1,E10V2_A124,1,1,5,3,1,1,0.657327782237788,0.011633086622807017,E10V2_A125,1,1,7,5,3,3,1.2591436555568662,0.021393000730994153,E10V2_A126,1,1,9,7,5,5,2.0682874744121666,0.03588153326023392,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6018158733190783,0.8091438188553004,1.4109596921743788,0.7054798460871894,1,1,strictly_increasing,0.009759914108187136,0.014488532529239765,0.024248446637426903,0.012124223318713451
E10V2_proto_sw_1_3_swept_200004,proto_sw_1_3,swept,200004,5,1,1,1,1,E10V2_A133,1,1,5,3,1,1,0.6366910311916654,0.011227613304093567,E10V2_A134,1,1,7,5,3,3,1.2590316508198383,0.019668311403508772,E10V2_A135,1,1,9,7,5,5,2.135895518182247,0.027903417397660817,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6223406196281729,0.8768638673624087,1.4992044869905816,0.7496022434952908,1,1,strictly_increasing,0.008440698099415205,0.008235105994152045,0.01667580409356725,0.008337902046783625
E10V2_proto_sw_1_3_swept_200005,proto_sw_1_3,swept,200005,6,1,1,1,1,E10V2_A142,1,1,5,3,1,1,0.6397598182839601,0.011393229166666666,E10V2_A143,1,1,7,5,3,3,1.5033526107607333,0.02222108004385965,E10V2_A144,1,1,9,7,5,5,2.067725905453415,0.035538879751461985,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8635927924767732,0.5643732946926818,1.427966087169455,0.7139830435847275,1,1,strictly_increasing,0.010827850877192983,0.013317799707602336,0.02414565058479532,0.01207282529239766
E10V2_proto_sw_1_3_swept_200006,proto_sw_1_3,swept,200006,7,1,1,1,1,E10V2_A151,1,1,5,3,1,1,0.6982600015410844,0.012432611476608187,E10V2_A152,1,1,7,5,3,3,1.2884767828813508,0.022506624634502925,E10V2_A153,1,1,9,7,5,5,2.022971569651273,0.028554459064327485,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5902167813402664,0.7344947867699221,1.3247115681101884,0.6623557840550942,1,1,strictly_increasing,0.010074013157894739,0.00604783442982456,0.0161218475877193,0.00806092379385965
E10V2_proto_sw_1_3_swept_200007,proto_sw_1_3,swept,200007,8,1,1,1,1,E10V2_A160,1,1,5,3,1,1,0.7105933986590623,0.006818804824561404,E10V2_A161,1,1,7,5,3,3,1.499279885585551,0.019439875730994153,E10V2_A162,1,1,9,7,5,5,2.0763395071972814,0.03359717653508772,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7886864869264886,0.5770596216117305,1.365746108538219,0.6828730542691095,1,1,strictly_increasing,0.01262107090643275,0.014157300804093564,0.026778371710526314,0.013389185855263157
E10V2_proto_sw_1_3_swept_200008,proto_sw_1_3,swept,200008,9,1,1,1,1,E10V2_A169,1,1,5,3,1,1,0.7160859558611725,0.006727430555555556,E10V2_A170,1,1,7,5,3,3,1.529942748585072,0.019805372807017545,E10V2_A171,1,1,9,7,5,5,1.9906837061804943,0.025333516081871343,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8138567927238995,0.4607409575954222,1.2745977503193218,0.6372988751596609,1,1,strictly_increasing,0.013077942251461989,0.005528143274853799,0.018606085526315787,0.009303042763157894
E10V2_proto_sw_1_3_swept_200009,proto_sw_1_3,swept,200009,10,1,1,1,1,E10V2_A178,1,1,5,3,1,1,0.7035838092321554,0.012501142178362573,E10V2_A179,1,1,7,5,3,3,1.4695598020893685,0.021541483918128657,E10V2_A180,1,1,9,7,5,5,2.019046182193903,0.027857730263157895,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7659759928572132,0.5494863801045344,1.3154623729617476,0.6577311864808738,1,1,strictly_increasing,0.009040341739766084,0.006316246345029239,0.015356588084795323,0.007678294042397661
E10V2_proto_sw_2_3_expanded_200000,proto_sw_2_3,expanded,200000,1,1,1,1,1,E10V2_A181,1,1,5,5,1,1,1.0394155515002585,0.018811677631578948,E10V2_A182,1,1,7,7,3,3,1.7300057801936357,0.027794910453216373,E10V2_A183,1,1,9,9,5,5,2.1567150969433326,0.03624703033625731,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6905902286933772,0.4267093167496969,1.117299545443074,0.558649772721537,1,1,strictly_increasing,0.008983232821637425,0.00845211988304094,0.017435352704678365,0.008717676352339183
E10V2_proto_sw_2_3_expanded_200001,proto_sw_2_3,expanded,200001,2,1,1,1,1,E10V2_A190,1,1,5,5,1,1,1.0018370291483072,0.013346354166666666,E10V2_A191,1,1,7,7,3,3,1.6602193168587325,0.029553865131578948,E10V2_A192,1,1,9,9,5,5,2.267272406878557,0.03379134685672515,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6583822877104253,0.6070530900198243,1.2654353777302496,0.6327176888651248,1,1,strictly_increasing,0.016207510964912283,0.004237481725146201,0.020444992690058485,0.010222496345029242
E10V2_proto_sw_2_3_expanded_200002,proto_sw_2_3,expanded,200002,3,1,1,1,1,E10V2_A199,1,1,5,5,1,1,0.9860953849597022,0.01712125365497076,E10V2_A200,1,1,7,7,3,3,1.7002897714410792,0.02597313596491228,E10V2_A201,1,1,9,9,5,5,2.3202142633034346,0.03811449195906433,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.714194386481377,0.6199244918623554,1.3341188783437326,0.6670594391718663,1,1,strictly_increasing,0.008851882309941519,0.012141355994152048,0.020993238304093567,0.010496619152046784
E10V2_proto_sw_2_3_expanded_200003,proto_sw_2_3,expanded,200003,4,1,1,1,1,E10V2_A208,1,1,5,5,1,1,0.9813484633395161,0.015910544590643276,E10V2_A209,1,1,7,7,3,3,1.6557686447991544,0.02509936951754386,E10V2_A210,1,1,9,9,5,5,2.3589225537483482,0.04159242507309942,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6744201814596383,0.7031539089491938,1.377574090408832,0.688787045204416,1,1,strictly_increasing,0.009188824926900582,0.01649305555555556,0.02568188048245614,0.01284094024122807
E10V2_proto_sw_2_3_expanded_200004,proto_sw_2_3,expanded,200004,5,1,1,1,1,E10V2_A217,1,1,5,5,1,1,1.0313670183168395,0.014745522660818713,E10V2_A218,1,1,7,7,3,3,1.5833408986557103,0.028069033260233918,E10V2_A219,1,1,9,9,5,5,2.299507616570892,0.033574332967836254,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5519738803388707,0.7161667179151816,1.2681405982540523,0.6340702991270262,1,1,strictly_increasing,0.013323510599415205,0.005505299707602336,0.01882881030701754,0.00941440515350877
E10V2_proto_sw_2_3_expanded_200005,proto_sw_2_3,expanded,200005,6,1,1,1,1,E10V2_A226,1,1,5,5,1,1,1.0796206435902187,0.017715186403508772,E10V2_A227,1,1,7,7,3,3,1.6718182950280671,0.025133634868421052,E10V2_A228,1,1,9,9,5,5,2.2725217664577197,0.03950223866959064,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5921976514378484,0.6007034714296526,1.192901122867501,0.5964505614337505,1,1,strictly_increasing,0.00741844846491228,0.01436860380116959,0.02178705226608187,0.010893526133040935
E10V2_proto_sw_2_3_expanded_200006,proto_sw_2_3,expanded,200006,7,1,1,1,1,E10V2_A235,1,1,5,5,1,1,1.012826837999957,0.018252010233918127,E10V2_A236,1,1,7,7,3,3,1.704309552172632,0.029479623538011698,E10V2_A237,1,1,9,9,5,5,2.4453684548375243,0.03495065789473684,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6914827141726749,0.7410589026648924,1.4325416168375673,0.7162708084187837,1,1,strictly_increasing,0.01122761330409357,0.005471034356725146,0.016698647660818716,0.008349323830409358
E10V2_proto_sw_2_3_expanded_200007,proto_sw_2_3,expanded,200007,8,1,1,1,1,E10V2_A244,1,1,5,5,1,1,1.0567903807809784,0.015842013888888888,E10V2_A245,1,1,7,7,3,3,1.7337658146903383,0.02847450657894737,E10V2_A246,1,1,9,9,5,5,2.423896889415782,0.03697231359649123,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6769754339093599,0.6901310747254437,1.3671065086348035,0.6835532543174018,1,1,strictly_increasing,0.012632492690058481,0.008497807017543862,0.021130299707602343,0.010565149853801171
E10V2_proto_sw_2_3_expanded_200008,proto_sw_2_3,expanded,200008,9,1,1,1,1,E10V2_A253,1,1,5,5,1,1,1.0180118140605445,0.017241182383040937,E10V2_A254,1,1,7,7,3,3,1.711801885755514,0.025333516081871343,E10V2_A255,1,1,9,9,5,5,2.216885472963781,0.036446911549707604,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6937900716949694,0.5050835872082671,1.1988736589032365,0.5994368294516182,1,1,strictly_increasing,0.008092333698830407,0.011113395467836261,0.019205729166666668,0.009602864583333334
E10V2_proto_sw_2_3_expanded_200009,proto_sw_2_3,expanded,200009,10,1,1,1,1,E10V2_A262,1,1,5,5,1,1,1.1256780293672708,0.01949127375730994,E10V2_A263,1,1,7,7,3,3,1.651037222454784,0.026447139985380116,E10V2_A264,1,1,9,9,5,5,2.3168253569332746,0.03868558114035088,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5253591930875132,0.6657881344784906,1.1911473275660038,0.5955736637830019,1,1,strictly_increasing,0.006955866228070175,0.012238441154970765,0.01919430738304094,0.00959715369152047
E10V2_proto_sw_2_3_compact_200000,proto_sw_2_3,compact,200000,1,1,1,1,1,E10V2_A184,1,1,5,5,1,1,1.030309114582223,0.01861750730994152,E10V2_A185,1,1,7,7,3,3,1.72797867532073,0.0302734375,E10V2_A186,1,1,9,9,5,5,2.302041731914552,0.04061015168128655,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.697669560738507,0.5740630565938221,1.2717326173323291,0.6358663086661646,1,1,strictly_increasing,0.011655930190058481,0.010336714181286552,0.021992644371345033,0.010996322185672517
E10V2_proto_sw_2_3_compact_200001,proto_sw_2_3,compact,200001,2,1,1,1,1,E10V2_A193,1,1,5,5,1,1,1.0103100785924546,0.017555281432748537,E10V2_A194,1,1,7,7,3,3,1.6277940083889169,0.021758497807017545,E10V2_A195,1,1,9,9,5,5,2.1349708448578015,0.03590437682748538,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6174839297964623,0.5071768364688847,1.124660766265347,0.5623303831326735,1,1,strictly_increasing,0.004203216374269007,0.014145879020467836,0.018349095394736843,0.009174547697368422
E10V2_proto_sw_2_3_compact_200002,proto_sw_2_3,compact,200002,3,1,1,1,1,E10V2_A202,1,1,5,5,1,1,1.0866535459183222,0.012729577850877192,E10V2_A203,1,1,7,7,3,3,1.735957483645791,0.0307531524122807,E10V2_A204,1,1,9,9,5,5,2.395799827621313,0.040861430921052634,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6493039377274687,0.6598423439755221,1.3091462817029909,0.6545731408514954,1,1,strictly_increasing,0.018023574561403508,0.010108278508771933,0.02813185307017544,0.01406592653508772
E10V2_proto_sw_2_3_compact_200003,proto_sw_2_3,compact,200003,4,1,1,1,1,E10V2_A211,1,1,5,5,1,1,1.0900573745398383,0.012683890716374269,E10V2_A212,1,1,7,7,3,3,1.6784622511940912,0.026892589546783627,E10V2_A213,1,1,9,9,5,5,2.448074541009206,0.03700657894736842,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5884048766542529,0.7696122898151148,1.3580171664693677,0.6790085832346838,1,1,strictly_increasing,0.014208698830409358,0.010113989400584791,0.02432268823099415,0.012161344115497075
E10V2_proto_sw_2_3_compact_200004,proto_sw_2_3,compact,200004,5,1,1,1,1,E10V2_A220,1,1,5,5,1,1,0.9808581593196959,0.0177437408625731,E10V2_A221,1,1,7,7,3,3,1.6345345626524053,0.0280062134502924,E10V2_A222,1,1,9,9,5,5,2.3728434987084674,0.03881122076023392,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6536764033327094,0.7383089360560622,1.3919853393887716,0.6959926696943858,1,1,strictly_increasing,0.010262472587719298,0.010805007309941519,0.021067479897660817,0.010533739948830409
E10V2_proto_sw_2_3_compact_200005,proto_sw_2_3,compact,200005,6,1,1,1,1,E10V2_A229,1,1,5,5,1,1,1.022033258952152,0.018446180555555556,E10V2_A230,1,1,7,7,3,3,1.7107981311798663,0.027537920321637425,E10V2_A231,1,1,9,9,5,5,2.1920434509505857,0.03820015533625731,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6887648722277144,0.4812453197707194,1.1700101919984338,0.5850050959992169,1,1,strictly_increasing,0.00909173976608187,0.010662235014619888,0.019753974780701757,0.009876987390350879
E10V2_proto_sw_2_3_compact_200006,proto_sw_2_3,compact,200006,7,1,1,1,1,E10V2_A238,1,1,5,5,1,1,0.9743083713847582,0.015579312865497076,E10V2_A239,1,1,7,7,3,3,1.6934815769452525,0.02705249451754386,E10V2_A240,1,1,9,9,5,5,2.4513054293297265,0.040821454678362575,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7191732055604942,0.757823852384474,1.4769970579449683,0.7384985289724841,1,1,strictly_increasing,0.011473181652046782,0.013768960160818716,0.0252421418128655,0.01262107090643275
E10V2_proto_sw_2_3_compact_200007,proto_sw_2_3,compact,200007,8,1,1,1,1,E10V2_A247,1,1,5,5,1,1,0.9668968946820906,0.013020833333333334,E10V2_A248,1,1,7,7,3,3,1.5751556208679343,0.02332328216374269,E10V2_A249,1,1,9,9,5,5,2.2521022576240135,0.03811449195906433,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6082587261858436,0.6769466367560792,1.285205362941923,0.6426026814709614,1,1,strictly_increasing,0.010302448830409356,0.014791209795321638,0.025093658625730993,0.012546829312865496
E10V2_proto_sw_2_3_compact_200008,proto_sw_2_3,compact,200008,9,1,1,1,1,E10V2_A256,1,1,5,5,1,1,1.068325870919615,0.019211440058479533,E10V2_A257,1,1,7,7,3,3,1.744771076974327,0.02808045504385965,E10V2_A258,1,1,9,9,5,5,2.406830695981035,0.041112710160818716,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6764452060547119,0.6620596190067078,1.3385048250614198,0.6692524125307099,1,1,strictly_increasing,0.008869014985380116,0.013032255116959067,0.021901270102339183,0.010950635051169591
E10V2_proto_sw_2_3_compact_200009,proto_sw_2_3,compact,200009,10,1,1,1,1,E10V2_A265,1,1,5,5,1,1,0.9681121601779505,0.01745248538011696,E10V2_A266,1,1,7,7,3,3,1.6930447372398658,0.029976471125730993,E10V2_A267,1,1,9,9,5,5,2.274368437316987,0.03504774305555555,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7249325770619153,0.5813237000771212,1.3062562771390365,0.6531281385695182,1,1,strictly_increasing,0.012523985745614034,0.00507127192982456,0.017595257675438594,0.008797628837719297
