case_id,target,method,attained,score,quality,B,U,total,peak
C011,1,LG+CS,True,0.9017764502146026,0.7217764502146027,1,1,0.0,0.0
C011,1,JBC,True,0.9140721808307564,0.7340721808307563,1,1,0.0,0.0
C011,2,LocalGreedy,True,0.8672815024825166,0.7074665691325166,2,1,0.019223873,0.019223873
C011,2,LG+Count,True,0.8672815024825166,0.7074665691325166,2,1,0.019223873,0.019223873
C011,2,LG+CS,True,0.8906571132918206,0.7138878047418207,2,1,0.003076849,0.003076849
C011,2,JBC,True,0.9133169889219455,0.7333169889219454,2,1,0.0,0.0
C012,1,LocalGreedy,True,0.8882531032795795,0.7082531032795796,1,1,0.0,0.0
C012,1,LG+Count,True,0.8882531032795795,0.7082531032795796,1,1,0.0,0.0
C012,1,LG+CS,True,0.9073371538335182,0.7273371538335182,1,1,0.0,0.0
C012,1,JBC,True,0.9176929469129422,0.7376929469129422,1,1,0.0,0.0
C012,2,LocalGreedy,True,0.8759574929747138,0.6959574929747138,2,1,0.0,0.0
C012,2,LG+Count,True,0.8759574929747138,0.6959574929747138,2,1,0.0,0.0
C012,2,LG+CS,True,1.8115863693002194,1.4515863693002196,2,2,0.0,0.0
C012,2,JBC,True,1.8250301007464604,1.4650301007464603,2,2,0.0,0.0
C012,3,LocalGreedy,True,1.7464440057980402,1.3864440057980403,3,2,0.0,0.0
C012,3,LG+Count,True,1.7464440057980402,1.3864440057980403,3,2,0.0,0.0
C012,3,LG+CS,True,1.8031665029118096,1.4431665029118095,3,2,0.0,0.0
C012,3,JBC,True,1.8239513831620502,1.4639513831620503,3,2,0.0,0.0
C012,4,LocalGreedy,False,1.7464440057980402,1.3864440057980403,3,2,0.0,0.0
C012,4,LG+Count,True,1.7700252695996377,1.4100252695996378,4,2,0.0,0.0
C012,4,LG+CS,True,1.8020877853273993,1.4420877853273995,4,2,0.0,0.0
C012,4,JBC,True,1.8139664338988006,1.4539664338988008,4,2,0.0,0.0
C013,1,LocalGreedy,True,0.8754965842152977,0.6954965842152978,1,1,0.0,0.0
C013,1,LG+Count,True,0.8754965842152977,0.6954965842152978,1,1,0.0,0.0
C013,1,LG+CS,True,0.9040037365438844,0.7240037365438845,1,1,0.0,0.0
C013,1,JBC,True,0.9161990061451313,0.7361990061451312,1,1,0.0,0.0
C013,2,LocalGreedy,True,0.8771306989883114,0.6971306989883115,2,1,0.0,0.0
C013,2,LG+Count,True,0.8771306989883114,0.6971306989883115,2,1,0.0,0.0
C013,2,LG+CS,True,0.896736051591716,0.716736051591716,2,1,0.0,0.0
C013,2,JBC,True,0.9094852447227677,0.7294852447227677,2,1,0.0,0.0
C014,1,LocalGreedy,True,0.8546994896408018,0.6746994896408017,1,1,0.0,0.0
C014,1,LG+Count,True,0.8546994896408018,0.6746994896408017,1,1,0.0,0.0
C014,1,LG+CS,True,0.9056988917416673,0.7256988917416674,1,1,0.0,0.0
C014,1,JBC,True,0.9181108543782073,0.7381108543782073,1,1,0.0,0.0
C014,2,LocalGreedy,True,0.8876579784856329,0.7076579784856328,2,1,0.0,0.0
C014,2,LG+Count,True,0.8876579784856329,0.7076579784856328,2,1,0.0,0.0
C014,2,LG+CS,True,0.8994232918999447,0.7194232918999448,2,1,0.0,0.0
C014,2,JBC,True,0.8994232918999447,0.7194232918999448,2,1,0.0,0.0
C015,1,LocalGreedy,True,0.8558302218915652,0.6758302218915653,1,1,0.0,0.0
C015,1,LG+Count,True,0.8558302218915652,0.6758302218915653,1,1,0.0,0.0
C015,1,LG+CS,True,0.9149559171853041,0.7349559171853042,1,1,0.0,0.0
C015,1,JBC,True,0.9149559171853041,0.7349559171853042,1,1,0.0,0.0
C015,2,LocalGreedy,True,0.8905942749700697,0.7105942749700698,2,1,0.0,0.0
C015,2,LG+Count,True,0.8905942749700697,0.7105942749700698,2,1,0.0,0.0
C015,2,LG+CS,True,1.8191000560903272,1.4591000560903271,2,2,0.0,0.0
C015,2,JBC,True,1.828267699831096,1.468267699831096,2,2,0.0,0.0
C015,3,LocalGreedy,True,1.7645522230819002,1.4045522230819,3,2,0.0,0.0
C015,3,LG+Count,True,1.7645522230819002,1.4045522230819,3,2,0.0,0.0
C015,3,LG+CS,True,1.8120377667575007,1.4520377667575008,3,2,0.0,0.0
