case_id,source_case_id,prototype_id,backbone_variant,density_level,replicate,branch_seed_source,unit_seed_source,generation_success,independent_evaluation_success,mechanically_legal,target_total_l1_count,actual_total_l1_count,actual_ordinary_l1_count,target_selected_l2_count,actual_selected_l2_count,actual_upgraded_parent_count,targets_consumed_exactly,selected_root_set,per_root_l2_multiplicity,discrete_structural_signature,allocation_rule,backbone_seam_position_gap,backbone_seam_tangent_dot,backbone_seed,backbone_seed_source,branch_seed,branchunit_candidate_count,branchunit_count,branchunit_count_evaluated,case_dir,clearance_violation_count,conflict_edge_count,conflict_graph_runtime_seconds,cross_unit_crossing_count,density_resource_D,error_message,error_type,flower_region_intrusion_curve_count,flower_seed,flower_seed_source,hierarchy_l1_only_ratio,hierarchy_opposed_l2_ratio,hierarchy_single_l2_ratio,internal_unit_crossing_count,l1_candidate_count,l1_count,l1_layout_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_peak,l1_layout_parallel_cotravel_total,l1_layout_periodic_crossing_count,l2_count,lower_allocation_ratio,matrix_id,mean_backbone_excursion,mechanical_evaluation_success,method,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,occupied_area_ratio,ordinary_backbone_nonroot_crossing_count,ordinary_l1_count,ordinary_mean_length,ordinary_support_crossing_count,ordinary_total_length,pair_penalty_count,parallel_cotravel_peak,parallel_cotravel_total,periodic_crossing_count,periodic_seam_violation_count,production_seed,render_runtime_seconds,root_concentration,root_coverage_qcov,root_gap_max,root_gap_q25,root_gap_q50,root_gap_q75,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,rq_use,search_node_count,search_node_limit,search_node_limit_reached,selected_l1_only_count,selected_l2_count,selection_runtime_seconds,signature_ordinary_l1_count,signature_selected_l2_count,signature_upgraded_parent_count,stage3_runtime_seconds,stage4_runtime_seconds,total_runtime_seconds,unit_seed,upper_allocation_ratio,vertical_span
E11V2_B022,B022,proto_sw_2_3,expanded,medium,2,200001,200001,1,1,1,7,7,7,3,3,3,1,l1_pool_root_002;l1_pool_root_007;l1_pool_root_010;l1_pool_root_022;l1_pool_root_025;l1_pool_root_028;l1_pool_root_032,l1_pool_root_002:0;l1_pool_root_007:0;l1_pool_root_010:1;l1_pool_root_022:0;l1_pool_root_025:1;l1_pool_root_028:0;l1_pool_root_032:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_007"",0],[""l1_pool_root_010"",1],[""l1_pool_root_022"",0],[""l1_pool_root_025"",1],[""l1_pool_root_028"",0],[""l1_pool_root_032"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,157358250,238,7,7,raw_cases/E11V2_B022,0,451,6.82178150000982,0,0.43491263,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1440,7,0,0.04066206210808063,0.2600396832025446,0.7879451869044563,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.0678111418535182,1,Ours,0.040589942473991246,0.02,0.027435124269005847,0,7,0.15426811710354377,0,1.5426811710354376,1227,0.0,0.0,0,0,200000,0.021348100155591965,0.2857142857142857,0.636363636,0.36363636400000005,0.090909091,0.090909091,0.136363636,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,E11_FIXED_CONTROL_SEED_V2,1788,300000,0,4,3,0.008880499983206391,7,3,3,18.380358499940485,2.4434648000169545,27.68775699986145,1522627173,0.5714285714285714,0.3361347779999999
E11V2_B023,B023,proto_sw_2_3,expanded,medium,3,200002,200002,1,1,1,7,7,7,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_009;l1_pool_root_020;l1_pool_root_024;l1_pool_root_027;l1_pool_root_030,l1_pool_root_002:0;l1_pool_root_005:1;l1_pool_root_009:0;l1_pool_root_020:1;l1_pool_root_024:0;l1_pool_root_027:0;l1_pool_root_030:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",1],[""l1_pool_root_009"",0],[""l1_pool_root_020"",1],[""l1_pool_root_024"",0],[""l1_pool_root_027"",0],[""l1_pool_root_030"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,3834742724,238,7,7,raw_cases/E11V2_B023,0,292,5.393966600066051,0,0.495098995,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1476,7,0,0.03489333824410736,0.23192533667141085,0.41745312069868007,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.07860978493459903,1,Ours,0.0348898997824331,0.02,0.02535064875730994,0,7,0.16586350701461372,0,1.6586350701461372,503,0.0,0.0,0,0,200000,0.019145000027492642,0.2857142857142857,0.6666666670000001,0.33333333299999995,0.090909091,0.121212121,0.1363636365,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,E11_FIXED_CONTROL_SEED_V2,4815,300000,0,4,3,0.006875499850139022,7,3,3,15.485534999985248,2.3587979001458734,23.275836399989203,1346423801,0.5714285714285714,0.414729358
E11V2_B024,B024,proto_sw_2_3,expanded,medium,4,200003,200003,1,1,1,7,7,7,3,3,3,1,l1_pool_root_001;l1_pool_root_005;l1_pool_root_008;l1_pool_root_021;l1_pool_root_025;l1_pool_root_028;l1_pool_root_031,l1_pool_root_001:1;l1_pool_root_005:0;l1_pool_root_008:1;l1_pool_root_021:1;l1_pool_root_025:0;l1_pool_root_028:0;l1_pool_root_031:0,"[[""l1_pool_root_001"",1],[""l1_pool_root_005"",0],[""l1_pool_root_008"",1],[""l1_pool_root_021"",1],[""l1_pool_root_025"",0],[""l1_pool_root_028"",0],[""l1_pool_root_031"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,587951499,238,7,7,raw_cases/E11V2_B024,0,246,2.2579038999974728,0,0.486637032,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1440,7,0,0.03255544638009998,0.2093535162751547,0.22243277850452078,0,3,0.5714285714285714,E11_FIXED_CONTROL_SEED_V2,0.0921746397505937,1,Ours,0.03229053992357796,0.02,0.0258874725877193,0,7,0.17638001726207747,0,1.7638001726207746,498,0.0,0.0,0,0,200000,0.01912739989347756,0.2857142857142857,0.606060606,0.393939394,0.09090909099999998,0.090909091,0.1212121215,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,E11_FIXED_CONTROL_SEED_V2,1649,300000,0,4,3,0.005015699891373515,7,3,3,17.620314500061795,2.4924063999205828,22.40616639982909,654989446,0.42857142857142855,0.417613784
E11V2_B025,B025,proto_sw_2_3,expanded,medium,5,200004,200004,1,1,1,7,7,7,3,3,3,1,l1_pool_root_002;l1_pool_root_007;l1_pool_root_010;l1_pool_root_022;l1_pool_root_025;l1_pool_root_029;l1_pool_root_032,l1_pool_root_002:0;l1_pool_root_007:0;l1_pool_root_010:1;l1_pool_root_022:1;l1_pool_root_025:0;l1_pool_root_029:0;l1_pool_root_032:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_007"",0],[""l1_pool_root_010"",1],[""l1_pool_root_022"",1],[""l1_pool_root_025"",0],[""l1_pool_root_029"",0],[""l1_pool_root_032"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,2403426353,238,7,7,raw_cases/E11V2_B025,0,263,5.769175099907443,0,0.4581632,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1476,7,0,0.03512857474458024,0.3012945378194482,0.3080322810127294,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.07057852347812126,1,Ours,0.03508315534580739,0.02,0.02906843932748538,0,7,0.16303754941509702,0,1.6303754941509703,722,0.0,0.0,0,0,200000,0.020664599956944585,0.2857142857142857,0.636363636,0.36363636399999993,0.090909091,0.09090909100000003,0.136363636,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,E11_FIXED_CONTROL_SEED_V2,18433,300000,0,4,3,0.032230200013145804,7,3,3,18.153229600051418,2.4278726000338793,26.41692389990203,861773372,0.5714285714285714,0.37028249999999996
E11V2_B026,B026,proto_sw_2_3,expanded,medium,6,200005,200005,1,1,1,7,7,7,3,3,3,1,l1_pool_root_003;l1_pool_root_006;l1_pool_root_009;l1_pool_root_021;l1_pool_root_024;l1_pool_root_027;l1_pool_root_032,l1_pool_root_003:0;l1_pool_root_006:1;l1_pool_root_009:0;l1_pool_root_021:1;l1_pool_root_024:1;l1_pool_root_027:0;l1_pool_root_032:0,"[[""l1_pool_root_003"",0],[""l1_pool_root_006"",1],[""l1_pool_root_009"",0],[""l1_pool_root_021"",1],[""l1_pool_root_024"",1],[""l1_pool_root_027"",0],[""l1_pool_root_032"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,2083021513,238,7,7,raw_cases/E11V2_B026,0,165,4.426205600146204,0,0.484195958,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1476,7,0,0.0346305952925004,0.07102415535139187,0.07102415535139187,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.09303877901709161,1,Ours,0.03462956932711157,0.02,0.025019417032163743,0,7,0.16718183002058423,0,1.6718183002058424,492,0.0,0.0,0,0,200000,0.021053600125014782,0.2857142857142857,0.636363636,0.363636364,0.090909091,0.09090909100000001,0.1363636365,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,E11_FIXED_CONTROL_SEED_V2,1842,300000,0,4,3,0.006725900107994676,7,3,3,17.61475840001367,2.3760490000713617,24.45789789990522,2157334348,0.5714285714285714,0.45764163199999996
E11V2_B027,B027,proto_sw_2_3,expanded,medium,7,200006,200006,1,1,1,7,7,7,3,3,3,1,l1_pool_root_004;l1_pool_root_008;l1_pool_root_011;l1_pool_root_022;l1_pool_root_026;l1_pool_root_030;l1_pool_root_000,l1_pool_root_004:0;l1_pool_root_008:0;l1_pool_root_011:1;l1_pool_root_022:1;l1_pool_root_026:0;l1_pool_root_030:1;l1_pool_root_000:0,"[[""l1_pool_root_004"",0],[""l1_pool_root_008"",0],[""l1_pool_root_011"",1],[""l1_pool_root_022"",1],[""l1_pool_root_026"",0],[""l1_pool_root_030"",1],[""l1_pool_root_000"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,3840112982,238,7,7,raw_cases/E11V2_B027,0,135,7.027945499867201,0,0.486329851,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1512,7,0,0.03291150376961845,5.677103557095728e-05,5.677103557095728e-05,0,3,0.5714285714285714,E11_FIXED_CONTROL_SEED_V2,0.0929163287656409,1,Ours,0.03289462066974448,0.02,0.02957670869883041,0,7,0.17533441968940972,0,1.753344196894097,370,0.0,0.0,0,0,200000,0.022118499968200922,0.2857142857142857,0.666666666,0.333333334,0.106060606,0.121212121,0.1212121215,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,E11_FIXED_CONTROL_SEED_V2,500,300000,0,4,3,0.00504670012742281,7,3,3,16.459737699944526,2.34408579999581,25.872184799984097,671364729,0.42857142857142855,0.48045574999999996
E11V2_B028,B028,proto_sw_2_3,expanded,medium,8,200007,200007,1,1,1,7,7,7,3,3,3,1,l1_pool_root_003;l1_pool_root_006;l1_pool_root_010;l1_pool_root_022;l1_pool_root_026;l1_pool_root_030;l1_pool_root_000,l1_pool_root_003:1;l1_pool_root_006:1;l1_pool_root_010:0;l1_pool_root_022:1;l1_pool_root_026:0;l1_pool_root_030:0;l1_pool_root_000:0,"[[""l1_pool_root_003"",1],[""l1_pool_root_006"",1],[""l1_pool_root_010"",0],[""l1_pool_root_022"",1],[""l1_pool_root_026"",0],[""l1_pool_root_030"",0],[""l1_pool_root_000"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,3962232460,238,7,7,raw_cases/E11V2_B028,0,300,3.85580199980177,0,0.46831509,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1476,7,0,0.04030875559008881,0.035717920333659905,0.0830247865837368,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.07690675591547777,1,Ours,0.04030875559008881,0.02,0.02672126279239766,0,7,0.1698589054241321,0,1.698589054241321,531,0.0,0.0,0,0,200000,0.01962539996020496,0.2857142857142857,0.636363636,0.36363636400000005,0.09090909100000005,0.1212121209999999,0.121212121,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,E11_FIXED_CONTROL_SEED_V2,13647,300000,0,4,3,0.01711730007082224,7,3,3,20.31113600009121,2.5392775000073016,26.755245900014415,3148415715,0.5714285714285714,0.457804502
E11V2_B029,B029,proto_sw_2_3,expanded,medium,9,200008,200008,1,1,1,7,7,7,3,3,3,1,l1_pool_root_002;l1_pool_root_007;l1_pool_root_010;l1_pool_root_022;l1_pool_root_025;l1_pool_root_029;l1_pool_root_032,l1_pool_root_002:0;l1_pool_root_007:0;l1_pool_root_010:0;l1_pool_root_022:1;l1_pool_root_025:0;l1_pool_root_029:1;l1_pool_root_032:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_007"",0],[""l1_pool_root_010"",0],[""l1_pool_root_022"",1],[""l1_pool_root_025"",0],[""l1_pool_root_029"",1],[""l1_pool_root_032"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,3482159800,238,7,7,raw_cases/E11V2_B029,0,259,4.6838078000582755,0,0.457120139,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1476,7,0,0.03306774293399783,0.1590686784044603,0.22652316902464914,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.07964630262507513,1,Ours,0.03307447410467384,0.02,0.030684621710526317,0,7,0.17256697314774433,0,1.7256697314774436,584,0.0,0.0,0,0,200000,0.023707899963483214,0.2857142857142857,0.636363636,0.36363636399999993,0.090909091,0.09090909100000003,0.136363636,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,E11_FIXED_CONTROL_SEED_V2,2027,300000,0,4,3,0.004679300123825669,7,3,3,17.643756999867037,2.405484300106764,24.77556680003181,1542305865,0.5714285714285714,0.452984141
E11V2_B030,B030,proto_sw_2_3,expanded,medium,10,200009,200009,1,1,1,7,7,7,3,3,3,1,l1_pool_root_000;l1_pool_root_003;l1_pool_root_006;l1_pool_root_009;l1_pool_root_022;l1_pool_root_025;l1_pool_root_028,l1_pool_root_000:1;l1_pool_root_003:1;l1_pool_root_006:0;l1_pool_root_009:0;l1_pool_root_022:1;l1_pool_root_025:0;l1_pool_root_028:0,"[[""l1_pool_root_000"",1],[""l1_pool_root_003"",1],[""l1_pool_root_006"",0],[""l1_pool_root_009"",0],[""l1_pool_root_022"",1],[""l1_pool_root_025"",0],[""l1_pool_root_028"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0000000000000002,3637826449,200000,3911812596,238,7,7,raw_cases/E11V2_B030,0,450,6.25446749990806,0,0.452839107,,,0,690874662,200000,0.5714285714285714,0.0,0.42857142857142855,0,1440,7,0,0.0333793650246282,0.5563887192813554,1.2564870085999646,0,3,0.42857142857142855,E11_FIXED_CONTROL_SEED_V2,0.08217593784934683,1,Ours,0.03334134991037589,0.02,0.029810855263157895,0,7,0.1733969337475853,0,1.7339693374758531,863,0.0018453939336241529,0.0018453939336241529,0,0,200000,0.01925639994442463,0.2857142857142857,0.606060606,0.39393939399999994,0.090909091,0.090909091,0.12121212100000002,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,E11_FIXED_CONTROL_SEED_V2,6586,300000,0,4,3,0.008739099837839603,7,3,3,17.454235000070184,2.3657257999293506,26.11483610002324,1265668154,0.5714285714285714,0.42207422600000005
E11V2_B031,B031,proto_sw_3_1,expanded,medium,1,200000,200000,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_014;l1_pool_root_020;l1_pool_root_024,l1_pool_root_002:1;l1_pool_root_005:1;l1_pool_root_008:0;l1_pool_root_014:1;l1_pool_root_020:0;l1_pool_root_024:0,"[[""l1_pool_root_002"",1],[""l1_pool_root_005"",1],[""l1_pool_root_008"",0],[""l1_pool_root_014"",1],[""l1_pool_root_020"",0],[""l1_pool_root_024"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3848763323,150,6,6,raw_cases/E11V2_B031,0,0,1.3100036000832915,0,0.491897082,,,0,690874662,200000,0.5,0.0,0.5,0,1299,6,0,0.05070209137161274,0.10822371687967391,0.10822371687967391,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.08848918998223056,1,Ours,0.050626497041904556,0.020067678,0.03034767909356725,0,6,0.19226132383221806,0,1.7303519144899624,0,0.0,0.0,0,0,200000,0.02069950010627508,0.16666666666666666,0.666666666,0.333333334,0.0984848485,0.15151515100000001,0.18181818174999997,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,276,300000,0,3,3,0.002054200042039156,6,3,3,8.698586700018495,1.9946991000324488,12.03970400011167,2731574336,0.5,0.7595943190000001
E11V2_B032,B032,proto_sw_3_1,expanded,medium,2,200001,200001,1,1,1,7,7,6,3,3,3,1,l1_pool_root_003;l1_pool_root_006;l1_pool_root_009;l1_pool_root_016;l1_pool_root_022;l1_pool_root_025,l1_pool_root_003:0;l1_pool_root_006:0;l1_pool_root_009:1;l1_pool_root_016:1;l1_pool_root_022:0;l1_pool_root_025:1,"[[""l1_pool_root_003"",0],[""l1_pool_root_006"",0],[""l1_pool_root_009"",1],[""l1_pool_root_016"",1],[""l1_pool_root_022"",0],[""l1_pool_root_025"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,157358250,150,6,6,raw_cases/E11V2_B032,0,0,2.1000097000505775,0,0.52237226,,,0,690874662,200000,0.5,0.0,0.5,0,1302,6,0,0.0610144501901973,0.217291861518086,0.217291861518086,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.09311663130554183,1,Ours,0.06118519672099156,0.020067678,0.03332876461988304,0,6,0.218391182855077,0,1.965520645695693,44,0.0,0.0,0,0,200000,0.01994689996354282,0.3333333333333333,0.666666667,0.333333333,0.090909091,0.13636363650000002,0.2045454545,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,197,300000,0,3,3,0.0019245001021772623,6,3,3,7.9550609001889825,1.9822076000273228,12.071223699953407,1522627173,0.5,0.787878212
E11V2_B033,B033,proto_sw_3_1,expanded,medium,3,200002,200002,1,1,1,7,7,6,3,3,3,1,l1_pool_root_001;l1_pool_root_004;l1_pool_root_007;l1_pool_root_014;l1_pool_root_021;l1_pool_root_024,l1_pool_root_001:1;l1_pool_root_004:1;l1_pool_root_007:1;l1_pool_root_014:0;l1_pool_root_021:0;l1_pool_root_024:0,"[[""l1_pool_root_001"",1],[""l1_pool_root_004"",1],[""l1_pool_root_007"",1],[""l1_pool_root_014"",0],[""l1_pool_root_021"",0],[""l1_pool_root_024"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3834742724,150,6,6,raw_cases/E11V2_B033,0,339,2.480239599943161,0,0.447017902,,,0,690874662,200000,0.5,0.0,0.5,0,1323,6,0,0.03154766679003108,0.20736409039141346,0.20736409039141346,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.09163262140596676,1,Ours,0.031450851054393915,0.020067678,0.0328718932748538,0,6,0.20862740149228942,0,1.8776466134306051,351,0.0,0.0,0,0,200000,0.02094239997677505,0.3333333333333333,0.696969697,0.303030303,0.090909091,0.1515151515,0.21212121274999998,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,E11_FIXED_CONTROL_SEED_V2,2189,300000,0,3,3,0.005155500024557114,6,3,3,7.464267200091854,1.9481363999657333,11.932780700037256,1346423801,0.5,0.801439239
E11V2_B034,B034,proto_sw_3_1,expanded,medium,4,200003,200003,1,1,1,7,7,6,3,3,3,1,l1_pool_root_003;l1_pool_root_006;l1_pool_root_009;l1_pool_root_015;l1_pool_root_021;l1_pool_root_025,l1_pool_root_003:0;l1_pool_root_006:0;l1_pool_root_009:0;l1_pool_root_015:1;l1_pool_root_021:1;l1_pool_root_025:1,"[[""l1_pool_root_003"",0],[""l1_pool_root_006"",0],[""l1_pool_root_009"",0],[""l1_pool_root_015"",1],[""l1_pool_root_021"",1],[""l1_pool_root_025"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,587951499,150,6,6,raw_cases/E11V2_B034,0,22,1.5065099999774247,0,0.437684057,,,0,690874662,200000,0.5,0.0,0.5,0,1336,6,0,0.09673778889534061,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.10723834951134849,1,Ours,0.09642409752805985,0.020067678,0.028286047149122806,0,6,0.19999331169931708,0,1.7999398052938538,66,0.0,0.0,0,0,200000,0.02022769977338612,0.3333333333333333,0.6666666670000001,0.3333333329999999,0.0984848485,0.1515151515,0.18181818200000005,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,315,300000,0,3,3,0.003212900133803487,6,3,3,7.69729489996098,1.9545623001176864,11.19561309996061,654989446,0.5,0.665694771
E11V2_B035,B035,proto_sw_3_1,expanded,medium,5,200004,200004,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_016;l1_pool_root_020;l1_pool_root_024,l1_pool_root_002:0;l1_pool_root_005:0;l1_pool_root_008:1;l1_pool_root_016:1;l1_pool_root_020:1;l1_pool_root_024:0,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",0],[""l1_pool_root_008"",1],[""l1_pool_root_016"",1],[""l1_pool_root_020"",1],[""l1_pool_root_024"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,2403426353,150,6,6,raw_cases/E11V2_B035,0,40,2.006685599917546,0,0.498770192,,,0,690874662,200000,0.5,0.0,0.5,0,1318,6,0,0.050614202316166805,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.0801638024643118,1,Ours,0.050614202316166805,0.020067678,0.02746938961988304,0,6,0.19699579113604437,0,1.772962120224399,136,0.0,0.0,0,0,200000,0.01879539992660284,0.3333333333333333,0.666666666,0.333333334,0.09848484850000001,0.121212121,0.21212121174999998,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,1012,300000,0,3,3,0.0032770000398159027,6,3,3,8.778241300024092,1.9785712999291718,12.798377800034359,861773372,0.5,0.769403724
E11V2_B036,B036,proto_sw_3_1,expanded,medium,6,200005,200005,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_013;l1_pool_root_016;l1_pool_root_019;l1_pool_root_022,l1_pool_root_002:0;l1_pool_root_005:1;l1_pool_root_013:1;l1_pool_root_016:0;l1_pool_root_019:0;l1_pool_root_022:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",1],[""l1_pool_root_013"",1],[""l1_pool_root_016"",0],[""l1_pool_root_019"",0],[""l1_pool_root_022"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,2083021513,150,6,6,raw_cases/E11V2_B036,0,69,2.491385200060904,0,0.490879668,,,0,690874662,200000,0.5,0.0,0.5,0,1309,6,0,0.05127591457663868,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.09091389011881366,1,Ours,0.05127322216167529,0.020067678,0.030479029605263157,0,6,0.19915972864460704,0,1.792437557801463,81,0.0,0.0,0,0,200000,0.02070400002412498,0.3333333333333333,0.606060606,0.393939394,0.090909091,0.09090909100000003,0.20454545425,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,1748,300000,0,3,3,0.004354699980467558,6,3,3,7.777681400068104,1.9484305998776108,12.25754679995589,2157334348,0.5,0.6646866690000001
E11V2_B037,B037,proto_sw_3_1,expanded,medium,7,200006,200006,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_015;l1_pool_root_020;l1_pool_root_024,l1_pool_root_002:1;l1_pool_root_005:0;l1_pool_root_008:0;l1_pool_root_015:1;l1_pool_root_020:0;l1_pool_root_024:1,"[[""l1_pool_root_002"",1],[""l1_pool_root_005"",0],[""l1_pool_root_008"",0],[""l1_pool_root_015"",1],[""l1_pool_root_020"",0],[""l1_pool_root_024"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3840112982,150,6,6,raw_cases/E11V2_B037,0,172,2.733439600095153,0,0.454504477,,,0,690874662,200000,0.5,0.0,0.5,0,1277,6,0,0.03443688023283654,0.07479482639484544,0.07479482639484544,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.09541172370139334,1,Ours,0.033792538636039336,0.020067678,0.028503061038011698,0,6,0.1799998167511607,0,1.6199983507604465,174,0.0,0.0,0,0,200000,0.020360799971967936,0.16666666666666666,0.6666666659999999,0.3333333340000001,0.09848484849999999,0.13636363599999998,0.19696969675000003,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,2454,300000,0,3,3,0.004641399951651692,6,3,3,7.892481199931353,1.9386502001434565,12.600937499897555,671364729,0.5,0.721014917
