case_id,distance_limit,target,method,attained,selected_ids,score,quality,B,U,total,peak
C005,0.065,2,LG+CS,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__Y-2C__staggered_c__context_preferred__sample_0057;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.8849750079475753,0.7049750079475753,2,1,0.0,0.0
C005,0.065,2,JBC,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__Y-2C__open_asymmetric__context_swapped__sample_0118;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.9061473306737435,0.7261473306737436,2,1,0.0,0.0
C023,0.065,1,LG+CS,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__Y-C__compact_c__context_preferred__sample_0051;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075,0.8852748319423838,0.7052748319423838,1,1,0.0,0.0
C023,0.065,1,JBC,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__Y-C__compact_c__context_preferred__sample_0001;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075,0.9138866566318091,0.7338866566318092,1,1,0.0,0.0
C023,0.065,2,LG+CS,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__Y-C__compact_c__context_preferred__sample_0051;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__Y-C__open_c__context_opposed__sample_0081,1.7908416324916407,1.4308416324916406,2,2,0.0,0.0
C023,0.065,2,JBC,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__Y-C__open_c__context_opposed__sample_0131;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__Y-C__compact_c__context_preferred__sample_0001;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075,1.821058758888245,1.4610587588882449,2,2,0.0,0.0
C023,0.065,3,LG+CS,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__Y-C__compact_c__context_preferred__sample_0051;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__Y-2C__open_asymmetric__context_swapped__sample_0093,1.7968441137247582,1.4368441137247583,3,2,0.0,0.0
C023,0.065,3,JBC,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__Y-C__compact_c__context_preferred__sample_0001;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__Y-2C__open_asymmetric__context_swapped__sample_0093,1.8254559384141835,1.4654559384141836,3,2,0.0,0.0
C023,0.065,4,LG+CS,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__Y-2C__open_asymmetric__context_preferred__sample_0023;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__Y-2C__open_asymmetric__context_swapped__sample_0093,1.803835165177711,1.443835165177711,4,2,0.0,0.0
C023,0.065,4,JBC,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__Y-2C__open_asymmetric__context_preferred__sample_0023;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__Y-2C__open_asymmetric__context_swapped__sample_0093,1.803835165177711,1.443835165177711,4,2,0.0,0.0
C044,0.065,1,LG+CS,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0034;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-C__open_c__context_opposed__sample_0074,0.8954733912460087,0.7154733912460087,1,1,0.0,0.0
C044,0.065,1,JBC,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-C__compact_c__context_opposed__sample_0036;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0068,0.9065949472933923,0.7265949472933922,1,1,0.0,0.0
C044,0.065,2,LG+CS,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0034;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-2C__open_asymmetric__context_swapped__sample_0091,0.9070880246925832,0.7270880246925833,2,1,0.0,0.0
C044,0.065,2,JBC,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__Y-C__compact_c__context_preferred__sample_0171;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-C__compact_c__context_opposed__sample_0036;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0068,1.811758067707268,1.4517580677072681,2,2,0.0,0.0
C044,0.065,3,LG+CS,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-C__compact_c__context_opposed__sample_0036;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-2C__open_asymmetric__context_swapped__sample_0091,1.8136829719859753,1.4536829719859754,3,2,0.0,0.0
C044,0.065,3,JBC,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-C__compact_c__context_opposed__sample_0036;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-2C__open_asymmetric__context_swapped__sample_0091,1.8136829719859753,1.4536829719859754,3,2,0.0,0.0
C044,0.065,4,LG+CS,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-2C__open_asymmetric__context_preferred__sample_0065;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-2C__open_asymmetric__context_swapped__sample_0091,1.812772962344066,1.4527729623440662,4,2,0.0,0.0
C044,0.065,4,JBC,True,proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0102;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0136;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0170;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_002__Y-2C__open_asymmetric__context_preferred__sample_0065;proto_sw_2_3__seed_1160898339__global_l1_flow_v3__density_simple__selected_l1_003__Y-2C__open_asymmetric__context_swapped__sample_0091,1.812772962344066,1.4527729623440662,4,2,0.0,0.0
C063,0.065,1,LG+CS,True,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_004__Y-C__open_c__context_opposed__sample_0081;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125,0.9086968089533165,0.7286968089533166,1,1,0.0,0.0
C063,0.065,1,JBC,True,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_006__Y-C__compact_c__context_opposed__sample_0127,0.9133040429931252,0.7333040429931252,1,1,0.0,0.0
C063,0.065,2,LG+CS,True,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_004__Y-2C__open_asymmetric__context_preferred__sample_0086;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125,0.9028066459057287,0.7228066459057286,2,1,0.0,0.0
C063,0.065,2,JBC,True,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__selected_l1_006__Y-2C__open_asymmetric__context_swapped__sample_0149,0.904500794686184,0.7245007946861841,2,1,0.0,0.0
C084,0.065,1,LG+CS,True,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_007__Y-C__open_c__context_opposed__sample_0156;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000,0.8879506501846983,0.7079506501846983,1,1,0.0,0.0
C084,0.065,1,JBC,True,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_007__L1-Only__independent_l1__context_preferred__sample_0150;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_005__Y-C__open_c__context_preferred__sample_0105;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000,0.9126546312783808,0.7326546312783807,1,1,0.0,0.0
C084,0.065,2,LG+CS,True,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_007__L1-Only__independent_l1__context_preferred__sample_0150;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_002__Y-2C__staggered_c__context_preferred__sample_0038;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000,0.9024616505776522,0.7224616505776521,2,1,0.0,0.0
C084,0.065,2,JBC,True,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_007__L1-Only__independent_l1__context_preferred__sample_0150;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_006__Y-2C__staggered_c__context_preferred__sample_0144;proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000,0.9102060599271895,0.7302060599271896,2,1,0.0,0.0
C005,0.08,1,LG+CS,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__Y-C__open_c__context_opposed__sample_0056;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.8935014958668315,0.7135014958668315,1,1,0.0,0.0
C005,0.08,1,JBC,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__Y-C__open_c__context_preferred__sample_0130;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.9147062791250049,0.734706279125005,1,1,0.0,0.0
C005,0.08,2,LG+CS,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__Y-2C__staggered_c__context_preferred__sample_0057;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.8849750079475753,0.7049750079475753,2,1,0.0,0.0
C005,0.08,2,JBC,True,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_003__L1-Only__independent_l1__context_preferred__sample_0050;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_005__Y-2C__open_asymmetric__context_swapped__sample_0118;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025,0.9061473306737435,0.7261473306737436,2,1,0.0,0.0
C023,0.08,1,LG+CS,True,proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_003__Y-C__compact_c__context_preferred__sample_0051;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_005__L1-Only__independent_l1__context_preferred__sample_0100;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_002__L1-Only__independent_l1__context_preferred__sample_0025;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_006__L1-Only__independent_l1__context_preferred__sample_0125;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_001__L1-Only__independent_l1__context_preferred__sample_0000;proto_sw_1_3__seed_2443990248__global_l1_flow_v3__density_rich__selected_l1_004__L1-Only__independent_l1__context_preferred__sample_0075,0.8852748319423838,0.7052748319423838,1,1,0.0,0.0
